date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:43	30796/30796	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Aug%202017%2009:47:16%20GMT	http://www.hackgamecard.com/generator/BFC/BFC.htm	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/BFC.html	(from )
18:46:43	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:46:41%20GMT	http://www.hackgamecard.com/robots.txt		(from )
18:46:43	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:46:41%20GMT	http://www.hackgamecard.com/generator/BFC/index-2.html	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/index-2.html	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:44	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:46:42%20GMT	http://www.hackgamecard.com/generator/BFC/index-3.html	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/index-3.html	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:44	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:46:42%20GMT	http://www.hackgamecard.com/generator/BFC/img/top-logo.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/top-logo.png	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:44	21052/21052	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/css/font-awesome.css	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/css/font-awesome.css	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:44	122301/122301	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/css/bootstrap.min.css	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/css/bootstrap.min.css	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:45	796/796	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/outdatedbrowser/outdatedbrowser.min.css	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/outdatedbrowser/outdatedbrowser.min.css	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:45	9771/9771	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/css/sweet-alert.css	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/css/sweet-alert.css	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:45	58091/58091	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/css/animate.css	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/css/animate.css	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:45	6041/6041	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/css/magnific-popup.css	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/css/magnific-popup.css	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
